"키워드(2026.06.01.~2026.06.30.),2439317",,,,,,,,,
일별,시간대별,캠페인,키워드,PC/모바일 매체,노출수,클릭수,클릭률(%),평균 CPC,총비용
2026.05.08.,04시~05시,개인회생_에이스,신용회복,PC,1,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,신용회복,모바일,2,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,안산개인회생,PC,19,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,안산개인회생,PC,30,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,안산개인회생,PC,19,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,안산개인회생,모바일,5,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,안산개인회생,모바일,4,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,안산개인회생,모바일,5,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,영덕개인회생,PC,1,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,영주개인회생,모바일,1,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,울진개인회생,모바일,2,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,워크아웃,모바일,2,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,인천개인회생,PC,61,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,인천개인회생,PC,14,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,인천개인회생,PC,17,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,인천개인회생,모바일,3,0,0,0,0
2026.05.07.,04시~05시,개인회생_에이스,인천개인회생,모바일,1,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,인천개인회생,모바일,1,0,0,0,0
2026.05.08.,04시~05시,개인회생_에이스,파산신고,모바일,1,0,0,0,0
2026.05.01.,04시~05시,개인회생_에이스,회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,강동구개인회생,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인사업자개인회생,모바일,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생,PC,2,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생,모바일,19,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생,모바일,13,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생,모바일,18,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생,모바일,21,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생기간,PC,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생기간,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생도박,PC,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생변제금미납,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생서류,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생서류,모바일,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생신청,PC,2,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생신청,모바일,2,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생신청비용,모바일,3,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생신청자격,PC,1,1,100,28339,28339
2026.05.08.,05시~06시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생신청자격,모바일,9,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생신청자격,모바일,14,1,7.14,10074,10074
2026.05.07.,05시~06시,개인회생_에이스,개인회생신청자격,모바일,15,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생신청자격,모바일,14,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생자격,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생재신청,모바일,4,1,25,10347,10347
2026.05.08.,05시~06시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,공주개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,김포개인회생,PC,7,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,김포개인회생,PC,8,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,김포개인회생,PC,3,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,김포개인회생,PC,6,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,김포개인회생,모바일,2,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,김포개인회생,모바일,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,김포개인회생,모바일,4,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,김포개인회생,모바일,2,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,남양주개인회생,PC,17,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,남양주개인회생,PC,13,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,남양주개인회생,PC,15,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,남양주개인회생,PC,10,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,남양주개인회생,모바일,4,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,남양주개인회생,모바일,2,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,남양주개인회생,모바일,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,남양주개인회생,모바일,3,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,대전개인회생,PC,7,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,대전개인회생,PC,7,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,대전개인회생,PC,9,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,대전개인회생,PC,16,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,대전개인회생,모바일,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,도박빚개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,부산개인회생,PC,17,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,부산개인회생,PC,22,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,부산개인회생,PC,15,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,부산개인회생,모바일,4,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,부산개인회생,모바일,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,부산개인회생,모바일,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,부산개인회생상담,PC,2,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,부산개인회생상담,PC,4,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,부산개인회생상담,PC,3,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,부산개인회생상담,PC,4,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,부산개인회생전문,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,부산개인회생전문,PC,5,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,부산개인회생전문,PC,2,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,부산개인회생전문,PC,3,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,분당개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,수원개인회생,PC,13,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,수원개인회생,PC,2,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,수원개인회생,PC,5,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,수원개인회생,PC,28,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,수원개인회생,모바일,6,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,수원개인회생,모바일,3,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,수원개인회생,모바일,4,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,수원개인회생,모바일,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,신용회복,PC,1,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,신용회복,모바일,5,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,안산개인회생,PC,39,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,안산개인회생,PC,41,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,안산개인회생,PC,16,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,안산개인회생,PC,15,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,안산개인회생,모바일,7,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,안산개인회생,모바일,5,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,안산개인회생,모바일,4,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,안산개인회생,모바일,6,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,영덕개인회생,PC,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,울진개인회생,PC,1,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,워크아웃,모바일,3,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,워크아웃,모바일,1,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,워크아웃,모바일,6,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,워크아웃,모바일,2,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,인천개인회생,PC,15,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,인천개인회생,PC,16,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,인천개인회생,PC,32,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,인천개인회생,PC,20,0,0,0,0
2026.05.01.,05시~06시,개인회생_에이스,인천개인회생,모바일,5,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,인천개인회생,모바일,2,0,0,0,0
2026.05.07.,05시~06시,개인회생_에이스,인천개인회생,모바일,2,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,인천개인회생,모바일,2,0,0,0,0
2026.05.06.,05시~06시,개인회생_에이스,파산신고,모바일,1,0,0,0,0
2026.05.08.,05시~06시,개인회생_에이스,회생,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,강동구개인회생,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인사업자개인회생,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인사업자개인회생,모바일,1,1,100,30894,30894
2026.05.08.,06시~07시,개인회생_에이스,개인사업자개인회생,모바일,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인사업자파산,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인사업자회생,모바일,1,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인파산절차,PC,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생,PC,3,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생,PC,3,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생,모바일,9,2,22.22,15764,31527
2026.05.06.,06시~07시,개인회생_에이스,개인회생,모바일,29,1,3.45,19299,19299
2026.05.07.,06시~07시,개인회생_에이스,개인회생,모바일,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생,모바일,16,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생미납,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생변호사,PC,4,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생서류,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생서류,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생신청자격,모바일,4,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생신청자격,모바일,13,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생신청자격,모바일,6,1,16.67,20332,20332
2026.05.08.,06시~07시,개인회생_에이스,개인회생신청자격,모바일,7,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생재신청,PC,3,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,개인회생재신청,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생재신청,모바일,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생재신청,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,거창개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,구리개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,군포개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,김천개인회생,PC,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,김포개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,김포개인회생,PC,17,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,김포개인회생,PC,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,김포개인회생,PC,3,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,김포개인회생,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,김포개인회생,모바일,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,김포개인회생,모바일,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,김포개인회생,모바일,2,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,남양주개인회생,PC,5,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,남양주개인회생,PC,28,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,남양주개인회생,PC,26,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,남양주개인회생,PC,6,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,남양주개인회생,모바일,3,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,남양주개인회생,모바일,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,남양주개인회생,모바일,3,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,노원개인회생,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,노원개인회생,PC,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,대전개인회생,PC,16,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,대전개인회생,PC,16,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,대전개인회생,PC,11,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,도박빚개인회생,PC,1,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,부산개인회생,PC,20,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,부산개인회생,PC,15,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,부산개인회생,PC,18,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,부산개인회생,PC,30,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,부산개인회생,모바일,2,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,부산개인회생,모바일,3,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,부산개인회생,모바일,2,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,부산개인회생,모바일,1,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,부산개인회생상담,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,부산개인회생상담,PC,3,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,부산개인회생상담,PC,11,0,0,0,0
2026.05.01.,06시~07시,개인회생_에이스,부산개인회생전문,PC,2,0,0,0,0
2026.05.06.,06시~07시,개인회생_에이스,부산개인회생전문,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,부산개인회생전문,PC,1,0,0,0,0
2026.05.08.,06시~07시,개인회생_에이스,부산개인회생전문,PC,1,0,0,0,0
2026.05.07.,06시~07시,개인회생_에이스,부산개인회생전문,모바일,1,0,0,0,0
